Cell_Number,R_Area,B_Area,BR_Ratio,Prop_Infected,Cell_Source,Unique_id,Status,F1,Og_Manual_Match,Manual_Match
1,147052,570285,3.8781179446726326,0.7950029065836559,AS_A_I_15_4-20240720,AS_A_I_15_4-20240720_1,late_infected,FP,NA,NA
2,335901,1180954,3.5157799470677373,0.7785543113877068,AS_A_I_15_4-20240720,AS_A_I_15_4-20240720_2,late_infected,FP,NA,NA
3,185574,765966,4.127550195609299,0.8049750930071253,AS_A_I_15_4-20240720,AS_A_I_15_4-20240720_3,dead,FP,NA,NA
4,188426,745484,3.956375447125131,0.7982396590677903,AS_A_I_15_4-20240720,AS_A_I_15_4-20240720_4,late_infected,FP,NA,NA
5,319293,1127052,3.529836231924909,0.7792414672847765,AS_A_I_15_4-20240720,AS_A_I_15_4-20240720_5,late_infected,FP,NA,NA
6,229759,894180,3.891817077894664,0.7955769841601724,AS_A_I_15_4-20240720,AS_A_I_15_4-20240720_6,late_infected,FP,NA,NA
7,192257,844020,4.390061220137628,0.8144733502721763,AS_A_I_15_4-20240720,AS_A_I_15_4-20240720_7,dead,FP,NA,NA
8,268297,1023860,3.816144049318479,0.7923650144680561,AS_A_I_15_4-20240720,AS_A_I_15_4-20240720_8,late_infected,FP,NA,NA
9,126101,699022,5.543350171687774,0.8471730881335268,AS_A_I_15_4-20240720,AS_A_I_15_4-20240720_9,dead,FP,NA,NA
10,279786,1007558,3.6011737542264446,0.7826641519283113,AS_A_I_15_4-20240720,AS_A_I_15_4-20240720_10,late_infected,FP,NA,NA
11,331952,1169205,3.5222110425603703,0.7788692321988973,AS_A_I_15_4-20240720,AS_A_I_15_4-20240720_11,late_infected,FP,NA,NA
12,297177,1028703,3.461583500741982,0.7758643316137207,AS_A_I_15_4-20240720,AS_A_I_15_4-20240720_12,late_infected,FP,NA,NA
13,292726,1050833,3.5898177818164427,0.7821264269004934,AS_A_I_15_4-20240720,AS_A_I_15_4-20240720_13,late_infected,FP,NA,NA
14,141781,757234,5.340870779582596,0.842292954,AS_A_I_15_4-20240720,AS_A_I_15_4-20240720_14,dead,TP,AS_A_I_15_4-20240720_27,AS_A_I_15_4-20240720_27
15,97018,599038,6.174503700344266,0.8606175365200501,AS_A_I_15_4-20240720,AS_A_I_15_4-20240720_15,dead,FP,NA,NA
16,141880,603279,4.252036932619115,0.8095976831790263,AS_A_I_15_4-20240720,AS_A_I_15_4-20240720_16,dead,FP,NA,NA
17,62836,547316,8.710229804570629,0.8970158255647773,AS_A_I_15_4-20240720,AS_A_I_15_4-20240720_17,dead,FP,NA/12,NA
18,127207,558315,4.389027333401463,0.8144377569210033,AS_A_I_15_4-20240720,AS_A_I_15_4-20240720_18,dead,FP,NA,NA
19,164059,787526,4.800260881755953,0.8275939616534519,AS_A_I_15_4-20240720,AS_A_I_15_4-20240720_19,dead,FP,NA,NA
20,187937,697294,3.7102539680850497,0.7876972225328756,AS_A_I_15_4-20240720,AS_A_I_15_4-20240720_20,late_infected,FP,NA,NA
21,49253,464605,9.433029460134408,0.9041505629960028,AS_A_I_15_4-20240720,AS_A_I_15_4-20240720_21,dead,TP,AS_A_I_15_4-20240720_12,AS_A_I_15_4-20240720_12
22,262335,889293,3.3899136600148663,0.772205087,AS_A_I_15_4-20240720,AS_A_I_15_4-20240720_22,late_infected,FP,NA,NA
23,164086,691124,4.211962019916386,0.8081336747699396,AS_A_I_15_4-20240720,AS_A_I_15_4-20240720_23,dead,FP,NA,NA
24,224043,825720,3.685542507465085,0.7865775417880035,AS_A_I_15_4-20240720,AS_A_I_15_4-20240720_24,late_infected,FP,NA,NA
25,88989,632522,7.107867264493365,0.8766630030588585,AS_A_I_15_4-20240720,AS_A_I_15_4-20240720_25,dead,TP,AS_A_I_15_4-20240720_18,AS_A_I_15_4-20240720_18
26,248484,874624,3.5198403116498445,0.7787532454581394,AS_A_I_15_4-20240720,AS_A_I_15_4-20240720_26,late_infected,FP,NA,NA
27,69611,440176,6.323368433149933,0.8634508137712417,AS_A_I_15_4-20240720,AS_A_I_15_4-20240720_27,dead,FP,NA,NA
28,147626,758802,5.1400295340929105,0.837134334,AS_A_I_15_4-20240720,AS_A_I_15_4-20240720_28,dead,FP,NA,NA
29,108921,391437,3.593769796457983,0.7823138632738958,AS_A_I_15_4-20240720,AS_A_I_15_4-20240720_29,late_infected,TP,AS_A_I_15_4-20240720_26,AS_A_I_15_4-20240720_26
30,74919,297175,3.9666172799957287,0.7986557160287454,AS_A_I_15_4-20240720,AS_A_I_15_4-20240720_30,late_infected,FP,NA,NA
1,1014349,1213613,1.1964452077145045,0.544718896,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_1,late_infected,FP,NA,NA
2,934354,1014069,1.0853156298362292,0.5204562869561692,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_2,late_infected,FP,NA,NA
3,965673,1046113,1.0832994191615588,0.5199921860476213,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_3,late_infected,FP,NA,NA
4,817192,907494,1.110502794936808,0.5261792581374233,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_4,late_infected,FP,NA,NA
5,827320,758592,0.9169269448339216,0.4783317107128264,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_5,early_infected,FP,NA,NA
6,800423,853987,1.0669196162529062,0.516188248,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_6,late_infected,FP,NA,NA
7,603619,572184,0.9479224477692054,0.48663253963461567,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_7,early_infected,FP,NA,NA
8,651116,754775,1.1592020469470878,0.5368659447994191,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_8,late_infected,FP,NA,NA
9,806885,1277976,1.5838390848757875,0.6129789947627204,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_9,late_infected,FP,NA,NA
10,820125,724536,0.8834458161865569,0.46905825938506895,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_10,early_infected,FP,NA,NA
11,1034216,1260366,1.2186680538688244,0.5492791279631759,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_11,late_infected,FP,NA,NA
12,970828,1072566,1.1047950821360737,0.5248943669209168,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_12,late_infected,FP,NA,NA
13,792721,1045837,1.319300232994963,0.5688354677959575,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_13,late_infected,FP,NA,NA
14,934802,983720,1.052329798181861,0.5127488764788728,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_14,late_infected,FP,NA,NA
15,943840,1126579,1.1936122647906424,0.5441309222915748,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_15,late_infected,FP,NA,NA
16,1041337,1271938,1.221447043560346,0.5498429715446715,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_16,late_infected,FP,NA,NA
17,730799,976723,1.3365138704349622,0.5720119565077346,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_17,late_infected,FP,NA,NA
18,671049,907249,1.351986218592085,0.574827441,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_18,late_infected,FP,NA,NA
19,716992,808569,1.1277238797643487,0.5300142046106318,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_19,late_infected,FP,NA,NA
20,738864,978071,1.3237497022456095,0.5696610529810389,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_20,late_infected,FP,NA,NA
21,954239,1018152,1.0669779793112626,0.516201909,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_21,late_infected,FP,NA,NA
22,706840,841448,1.1904363080753777,0.5434699487433863,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_22,late_infected,FP,NA,NA
23,830521,905952,1.0908237118627946,0.5217196005926956,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_23,late_infected,FP,NA,NA
24,866256,896142,1.0345001939380507,0.5084787885596783,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_24,late_infected,FP,NA,NA
25,540697,1100874,2.036027571819337,0.670622227,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_25,late_infected,FP,NA,NA
26,497512,685470,1.377795912460403,0.5794424598176473,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_26,late_infected,FP,NA,NA
27,456727,423262,0.926728658,0.4809855577740176,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_27,early_infected,FP,NA,NA
28,1000796,1233225,1.232244133669599,0.5520203256818087,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_28,late_infected,FP,NA,NA
29,756804,1106984,1.4627089708828178,0.5939430879477708,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_29,late_infected,FP,NA,NA
30,605204,825966,1.364772869974422,0.5771264070655477,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_30,late_infected,FP,NA,NA
31,966265,1016181,1.051658706462513,0.512589498,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_31,late_infected,FP,NA,NA
32,770855,728420,0.9449507365198384,0.4858481599439729,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_32,early_infected,FP,NA,NA
33,816047,723296,0.8863411053530005,0.4698731861579908,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_33,early_infected,FP,NA,NA
34,833262,845331,1.0144840398338095,0.5035949750773415,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_34,late_infected,FP,NA,NA
35,1041649,1262129,1.2116643898280517,0.5478518329457092,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_35,late_infected,FP,NA,NA
36,631531,870671,1.3786670804758594,0.579596486,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_36,late_infected,FP,NA,NA
37,834178,1041206,1.248182042681538,0.5551961624925882,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_37,late_infected,FP,NA,NA
38,923292,1092006,1.1827309236947792,0.5418583256669733,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_38,late_infected,FP,NA,NA
39,920264,927496,1.0078586144845392,0.5019569641078928,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_39,late_infected,FP,NA,NA
40,912219,1126750,1.235174886732243,0.5526077149775205,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_40,late_infected,FP,NA,NA
41,254836,347275,1.3627391734291858,0.576762424,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_41,late_infected,FP,NA,NA
42,817092,826107,1.011033029328399,0.5027431248436738,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_42,late_infected,FP,NA,NA
43,966467,1136588,1.1760235993572463,0.5404461604665594,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_43,late_infected,FP,NA,NA
44,534413,609149,1.139846897437001,0.5326768465548872,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_44,late_infected,FP,NA,NA
45,840335,842177,1.002191982959177,0.5005473957986629,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_45,late_infected,FP,NA,NA
46,618945,809807,1.308366656164926,0.5667932573322731,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_46,late_infected,FP,NA,NA
47,724507,742933,1.025432466491007,0.5062782805429864,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_47,late_infected,FP,NA,NA
48,974594,1215794,1.2474876717894836,0.5550587384518176,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_48,late_infected,FP,NA,NA
49,151048,178986,1.1849610719771198,0.5423259421756547,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_49,late_infected,FP,NA,NA
50,352565,415315,1.1779813651383433,0.5408592488409647,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_50,late_infected,FP,NA,NA
51,469496,625617,1.3325289246340757,0.5712807719386036,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_51,late_infected,FP,NA,NA
52,709862,1109214,1.5625769515765036,0.6097678161879987,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_52,late_infected,FP,NA,NA
53,872287,882816,1.0120705685170133,0.5029995390583915,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_53,late_infected,FP,NA,NA
54,403245,517205,1.2826073478902404,0.5619045032321147,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_54,late_infected,FP,NA,NA
55,884841,1097767,1.2406375834754493,0.5536984618240217,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_55,late_infected,FP,NA,NA
56,909573,1112116,1.222679213213233,0.5500925216489777,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_56,late_infected,FP,NA,NA
57,693996,931861,1.3427469322589756,0.5731506522406337,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_57,late_infected,FP,NA,NA
58,804253,838475,1.0425512867219644,0.5104162101090381,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_58,late_infected,FP,NA,NA
59,961158,1199103,1.247560754839475,0.5550732064320005,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_59,late_infected,FP,NA,NA
60,915296,994830,1.0868942943047932,0.5208190454451695,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_60,late_infected,FP,NA,NA
61,813790,797187,0.9795979306700746,0.49484691587775614,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_61,early_infected,FP,NA,NA
62,189815,214351,1.1292627031583384,0.5303538645012198,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_62,late_infected,FP,NA,NA
63,716369,736816,1.0285425527905312,0.5070352363945403,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_63,late_infected,FP,NA,NA
64,295545,347708,1.176497656871204,0.5405462547395815,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_64,late_infected,FP,NA,NA
65,758143,768881,1.0141635548966357,0.5035159892706336,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_65,late_infected,FP,NA,NA
66,201848,236352,1.1709405096904602,0.539370151,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_66,late_infected,FP,NA,NA
67,225942,312874,1.3847536093333688,0.5806694678702934,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_67,late_infected,FP,NA,NA
68,413633,531126,1.2840513208568949,0.5621814663845489,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_68,late_infected,FP,NA,NA
69,269961,383485,1.4205200010371868,0.5868656323552367,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_69,late_infected,FP,NA,NA
70,490748,518274,1.0560898872741202,0.5136399404571952,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_70,late_infected,FP,NA,NA
71,328780,373408,1.1357381835878095,0.5317778144884276,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_71,late_infected,FP,NA,NA
72,665145,670859,1.0085906080629037,0.5021384666512975,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_72,late_infected,FP,NA,NA
73,966466,1166721,1.2072033573866023,0.5469379852774277,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_73,late_infected,FP,NA,NA
74,756023,890603,1.1780104573538106,0.5408653816956613,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_74,late_infected,FP,NA,NA
75,632733,865243,1.3674693749180145,0.5776080524654601,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_75,late_infected,FP,NA,NA
76,164338,189034,1.150275651,0.5349433458225327,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_76,late_infected,FP,NA,NA
77,581638,754465,1.2971384263063968,0.5646757772417246,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_77,late_infected,FP,NA,NA
78,953915,1128000,1.1824952957024473,0.5418088634742533,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_78,late_infected,FP,NA,NA
79,492283,642155,1.304442769707668,0.566055615,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_79,late_infected,FP,NA,NA
80,511509,498774,0.9751030773652076,0.4936973105555572,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_80,early_infected,FP,NA,NA
81,708805,1078038,1.520923244051608,0.6033199335364103,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_81,late_infected,FP,NA,NA
82,358718,442194,1.2327064713786318,0.5521130910761731,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_82,late_infected,FP,NA,NA
83,627743,647143,1.0309043669144855,0.5076085234287615,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_83,late_infected,FP,NA,NA
84,794815,817748,1.0288532551600058,0.5071107299373729,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_84,late_infected,FP,NA,NA
85,749822,890599,1.1877472253414811,0.5429088020697126,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_85,late_infected,FP,NA,NA
86,153596,195120,1.2703455819161955,0.5595384209499994,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_86,late_infected,FP,NA,NA
87,375846,456247,1.2139200630045284,0.5483125083374094,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_87,late_infected,FP,NA,NA
88,356908,423100,1.185459558205476,0.5424303340478559,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_88,late_infected,FP,NA,NA
89,245830,336835,1.3701948500996624,0.5780937588494246,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_89,late_infected,FP,NA,NA
90,893938,903368,1.0105488300083452,0.5026233707560093,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_90,late_infected,FP,NA,NA
91,616551,852343,1.3824371382091667,0.5802617479545835,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_91,late_infected,FP,NA,NA
92,421504,443786,1.0528630807774066,0.5128754521605473,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_92,late_infected,FP,NA,NA
93,411325,448630,1.0906947061326202,0.521690088,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_93,late_infected,FP,NA,NA
94,678175,948878,1.3991639326132634,0.5831881321628736,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_94,late_infected,FP,NA,NA
95,310071,361112,1.164610685939672,0.5380231620884319,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_95,late_infected,FP,NA,NA
96,776625,735847,0.94749332,0.4865194198636405,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_96,early_infected,FP,NA,NA
97,659486,690079,1.0463891576166893,0.5113343929340195,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_97,late_infected,FP,NA,NA
98,685641,767863,1.1199198997726216,0.528284064,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_98,late_infected,FP,NA,NA
99,215801,281894,1.306268274938485,0.5663990998503099,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_99,late_infected,FP,NA,NA
100,319772,401574,1.255813517130956,0.5567009451774877,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_100,late_infected,FP,NA,NA
101,571288,822691,1.4400635056223832,0.5901746009086221,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_101,late_infected,FP,NA,NA
102,669138,905217,1.3528106309909167,0.5749764189144125,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_102,late_infected,FP,NA,NA
103,743725,1139462,1.532101247100743,0.6050710842842479,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_103,late_infected,FP,NA,NA
104,285730,352372,1.233234172120533,0.5522189242472206,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_104,late_infected,FP,NA,NA
105,339475,417454,1.2297046910670888,0.5515101152155618,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_105,late_infected,FP,NA,NA
106,556865,738383,1.325964102610148,0.5700707509295517,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_106,late_infected,FP,NA,NA
107,136738,160900,1.1767028916614255,0.5405895752558477,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_107,late_infected,FP,NA,NA
108,429811,450757,1.0487330477814667,0.5118934596760273,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_108,late_infected,FP,NA,NA
109,566155,582398,1.0286900230502247,0.5070710711651966,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_109,late_infected,FP,NA,NA
110,429987,592237,1.377336989257815,0.5793612750238695,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_110,late_infected,FP,NA,NA
111,802358,779292,0.9712522340401666,0.4927082477159928,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_111,early_infected,FP,NA,NA
112,719574,946033,1.3147125938402444,0.5679809222703796,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_112,late_infected,FP,NA,NA
113,190184,225499,1.1856885963067345,0.5424782827298686,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_113,late_infected,FP,NA,NA
114,795538,796988,1.0018226659191642,0.5004552515940085,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_114,late_infected,FP,NA,NA
115,141646,191203,1.349865156799345,0.574443667,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_115,late_infected,FP,NA,NA
116,372535,421860,1.1324036667695652,0.531045639,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_116,late_infected,FP,NA,NA
117,952632,1144644,1.2015594689239917,0.5457765215450899,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_117,late_infected,FP,NA,NA
118,971157,1212547,1.248559192797869,0.5552707692984031,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_118,late_infected,FP,NA,NA
119,176942,194822,1.1010500616021068,0.5240475140142671,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_119,late_infected,FP,NA,NA
120,199318,234638,1.177204266548932,0.5406953700375153,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_120,late_infected,FP,NA,NA
121,139355,112727,0.8089196656022389,0.4471838528732714,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_121,early_infected,FP,NA,NA
122,242600,304803,1.256401483924155,0.5568164588064004,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_122,late_infected,FP,NA,NA
123,606198,566177,0.9339803166622128,0.4829316558268472,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_123,early_infected,FP,NA,NA
124,554009,582163,1.0508186690107923,0.5123898494242068,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_124,late_infected,FP,NA,NA
125,386282,418006,1.082126529323137,0.5197217911991724,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_125,late_infected,FP,NA,NA
126,210735,242350,1.1500225401570694,0.5348885970623614,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_126,late_infected,FP,NA,NA
127,259447,296485,1.1427574803331702,0.5333116280408395,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_127,late_infected,FP,NA,NA
128,327355,291338,0.8899757144384537,0.4708926721330288,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_128,early_infected,FP,NA,NA
129,373162,483349,1.2952792620899234,0.5643231668945291,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_129,late_infected,FP,NA,NA
130,354276,623080,1.7587417719518117,0.6375159102722038,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_130,late_infected,FP,NA,NA
131,308356,336091,1.089944739197551,0.5215184491509776,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_131,late_infected,FP,NA,NA
132,416521,492435,1.1822573171580784,0.5417588970203178,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_132,late_infected,FP,NA,NA
133,231886,303438,1.308565415764643,0.5668305549536355,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_133,late_infected,FP,NA,NA
134,593508,598742,1.008818752232489,0.5021950094359404,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_134,late_infected,FP,NA,NA
135,180266,182371,1.0116771881552815,0.5029023513871999,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_135,late_infected,FP,NA,NA
136,907140,1117019,1.2313634058689948,0.5518435063648656,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_136,late_infected,FP,NA,NA
137,307235,469243,1.5273097140625254,0.6043223375292024,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_137,late_infected,FP,NA,NA
138,182452,200150,1.0970008550194024,0.5231284729300945,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_138,late_infected,FP,NA,NA
139,578716,773309,1.3362495593693626,0.5719635361772156,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_139,late_infected,FP,NA,NA
140,290013,417868,1.440859547675449,0.5903082580264197,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_140,late_infected,FP,NA,NA
141,175745,215730,1.2275171413126973,0.5510696723928731,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_141,late_infected,FP,NA,NA
142,289160,353786,1.223495642550837,0.5502577199329337,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_142,late_infected,FP,NA,NA
143,687254,691610,1.0063382679475128,0.5015795611459869,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_143,late_infected,FP,NA,NA
144,423097,766600,1.8118776545331212,0.6443657502708673,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_144,late_infected,FP,NA,NA
145,339597,399270,1.1757170999743811,0.5403814218255789,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_145,late_infected,FP,NA,NA
146,568582,788146,1.386160659324425,0.5809167349682471,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_146,late_infected,FP,NA,NA
147,516456,684971,1.3262911070836625,0.5701311856650466,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_147,late_infected,FP,NA,NA
148,194249,253360,1.3043052988689774,0.5660297268374854,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_148,late_infected,FP,NA,NA
149,150941,213737,1.416030104477909,0.5860978726438117,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_149,late_infected,FP,NA,NA
150,317903,370168,1.1644054947578348,0.5379793655015253,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_150,late_infected,FP,NA,NA
151,518575,577242,1.1131311767825292,0.5267686119123904,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_151,late_infected,FP,NA,NA
152,641808,961971,1.4988454491062748,0.5998151865063702,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_152,late_infected,FP,NA,NA
153,249130,769980,3.090675550917192,0.7555416,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_153,late_infected,FP,NA,NA
154,283507,335026,1.181720380801885,0.5416461207405264,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_154,late_infected,FP,NA,NA
155,370046,356560,0.9635558822416672,0.49071986743847423,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_155,early_infected,FP,NA,NA
156,953606,1120167,1.1746643792090234,0.5401589277129175,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_156,late_infected,FP,NA,NA
157,271274,266537,0.9825379505592132,0.4955960365258427,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_157,early_infected,FP,NA,NA
158,145109,278250,1.917524068114314,0.6572436159382463,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_158,late_infected,FP,NA,NA
159,190722,235194,1.2331770849718438,0.5522074775307807,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_159,late_infected,FP,NA,NA
160,259303,306342,1.1814055371515175,0.5415799662332381,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_160,late_infected,FP,NA,NA
161,236261,269012,1.138622117065449,0.5324092124455493,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_161,late_infected,FP,NA,NA
162,217967,218351,1.0017617345744998,0.5004400460214797,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_162,late_infected,FP,NA,NA
163,350574,275555,0.7860109420550297,0.4400930159759411,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_163,early_infected,FP,NA,NA
